1629312086 248 TotalMCsimTime 61h_44m_51s
1629312087 256 IDLIN_MC_uA 17.2
1629312087 256 SSlin_MC_mVdec 65.9
1629312087 256 VTL_MC_mV 174.7
1629312087 256 TotalMCsimTime 49h_35m_44s
1629312087 266 IDSAT_MC_uA 89.4
1629312087 266 SSsat_MC_mVdec 66.6
1629312087 266 VTS_MC_mV 148.0
1629312087 266 IOFF_MC_nA 2.22e+00
1629312087 266 deltaVt_Target_V -0.0897
1629312087 266 WF_gmc_Ioff 4.428
1629312087 266 TotalMCsimTime 66h_02m_18s
1629312087 238 IDSAT_MC_uA 57.6
1629312087 238 SSsat_MC_mVdec 75.1
1629312087 238 VTS_MC_mV -75.0
1629312087 238 IOFF_MC_nA 3.44e+01
1629312087 238 deltaVt_Target_V 0.1904
1629312087 238 WF_gmc_Ioff 4.588
1629312087 238 TotalMCsimTime 150h_41m_04s
1629312087 228 IDLIN_MC_uA 21.8
1629312087 228 SSlin_MC_mVdec 68.7
1629312087 228 VTL_MC_mV -126.4
1629312087 228 TotalMCsimTime 112h_57m_41s
