"" 30 peak_posX -0.0233999993652
"" 30 peak_posY -2.09414606664e-18
"" 30 TargetPoints 0.0 0.00273141290829
"" 30 Parent_Path /nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.05-BIC2022_FinFET_ALDHKMG_TCAD_FinWidth
"" 30 rect_mesh_node 55
"" 30 DG_target_node 91
"" 30 DG_error 0.0282008562921
"" 38 DG_error 0
"" 43 DG_error 0
"" 49 DG_error 0
"" 53 DG_error 0
"" 56 DG_error 0
"" 62 DG_error 0
"" 67 DG_error 0
"" 73 DG_error 0
"" 77 DG_error 0
"" 80 DG_error 0
"" 86 DG_error 0
"" 91 DG_error 0
"" 97 DG_error 0
"" 101 DG_error 0
"" 104 DG_error 0
"" 110 DG_error 0
"" 115 DG_error 0
"" 121 DG_error 0
"" 125 DG_error 0
"" 128 DG_error 0
"" 134 DG_error 0
"" 139 DG_error 0
"" 145 DG_error 0
"" 149 DG_error 0
"" 152 DG_error 0
"" 158 DG_error 0
"" 163 DG_error 0
"" 169 DG_error 0
"" 173 DG_error 0
"" 176 DG_error 0
"" 182 DG_error 0
"" 187 DG_error 0
"" 193 DG_error 0
"" 197 DG_error 0
"" 200 DG_error 0
"" 206 DG_error 0
"" 211 DG_error 0
"" 217 DG_error 0
"" 221 DG_error 0
"" 224 DG_error 0
"" 230 DG_error 0
"" 235 DG_error 0
"" 241 DG_error 0
"" 245 DG_error 0
"" 248 DG_error 0
"" 254 DG_error 0
"" 259 DG_error 0
"" 265 DG_error 0
"" 269 DG_error 0
"" 272 DG_error 0
"" 278 DG_error 0
"" 283 DG_error 0
"" 289 DG_error 0
"" 293 DG_error 0
"" 296 DG_error 0
"" 302 DG_error 0
"" 307 DG_error 0
"" 313 DG_error 0
"" 317 DG_error 0
"" 320 DG_error 0
"" 326 DG_error 0
"" 331 DG_error 0
"" 337 DG_error 0
"" 341 DG_error 0
"" 344 DG_error 0
"" 350 DG_error 0
"" 355 DG_error 0
"" 361 DG_error 0
"" 365 DG_error 0
"" 368 DG_error 0
"" 374 DG_error 0
"" 379 DG_error 0
"" 385 DG_error 0
"" 389 DG_error 0
"" 392 DG_error 0
1609346196 38 DG_error 0.0282008562921
1609346237 43 DG_error 0.0280351101612
1609346241 49 DG_error 0.0278756159164
1609346223 53 DG_error 0.0281173675294
1609346210 56 DG_error 0.0301586454367
1609346301 62 DG_error 0.331130492111
1609346322 67 DG_error 0.331404170136
1609346329 73 DG_error 0.331782585618
1609346313 77 DG_error 0.331350221619
1609346308 80 DG_error 0.326457006911
1609346374 86 DG_error 0.0403473741342
1609346419 91 DG_error 0.0404992668608
1609346435 97 DG_error 0.0407490204418
1609346406 101 DG_error 0.0404974590658
1609346390 104 DG_error 0.0370587297353
1609346483 110 DG_error 0.0252912214109
1609346497 115 DG_error 0.0253206977739
1609346508 121 DG_error 0.025419613518
1609346494 125 DG_error 0.0253616790122
1609346479 128 DG_error 0.0239157343686
1609346551 134 DG_error 0.0255423947537
1609346574 139 DG_error 0.025573054469
1609346582 145 DG_error 0.0256785739615
1609346567 149 DG_error 0.0256146356977
1609346560 152 DG_error 0.0240911037065
1609346637 158 DG_error 0.0239805855148
1609346653 163 DG_error 0.0240669198175
1609346653 169 DG_error 0.0241224406515
1609346653 173 DG_error 0.0240926590604
1609346638 176 DG_error 0.0241821958431
1609346713 182 DG_error 0.023607961418
1609346734 187 DG_error 0.023637262903
1609346740 193 DG_error 0.0242087930112
1609346725 197 DG_error 0.0236925723587
1609346722 200 DG_error 0.0227157767352
1609346814 206 DG_error 0.0338047441357
1609346835 211 DG_error 0.0336158703649
1609346843 217 DG_error 0.0336519459322
1609346829 221 DG_error 0.0337481008763
1609346821 224 DG_error 0.0337676525415
1609346923 230 DG_error 0.0267039805135
1609346939 235 DG_error 0.0266379150183
1609346951 241 DG_error 0.0267194440215
1609346938 245 DG_error 0.026724190667
1609346925 248 DG_error 0.0228637959531
1609347006 254 DG_error 0.0241502766523
1609347023 259 DG_error 0.0241590360503
1609347034 265 DG_error 0.0242189878423
1609347023 269 DG_error 0.0242206343233
1609347007 272 DG_error 0.022734034438
1609347102 278 DG_error 0.0233077639207
1609347166 283 DG_error 0.0233141325942
1609347174 289 DG_error 0.0233409184896
1609347151 293 DG_error 0.0233779060954
1609347116 296 DG_error 0.0231670325645
1609347248 302 DG_error 0.0245251965462
1609347277 307 DG_error 0.0244439092219
1609347293 313 DG_error 0.0270435509201
1609347273 317 DG_error 0.0245394499819
1609347256 320 DG_error 0.0236388343325
1609347574 326 DG_error 0.0233060264379
1609347595 331 DG_error 0.0233115537363
1609347596 337 DG_error 0.023337927762
1609347583 341 DG_error 0.0233756848258
1609347582 344 DG_error 0.0231747433188
1609412224 350 DG_error 0.0239611590867
1609412269 355 DG_error 0.0239249874756
1609412282 361 DG_error 0.0239539615032
1609412253 365 DG_error 0.0240034585993
1609412239 368 DG_error 0.0229549864449
1609412887 374 DG_error 0.0233043114188
1609412911 379 DG_error 0.0233089216168
1609412916 385 DG_error 0.023334835312
1609412901 389 DG_error 0.0233734230486
1609412898 392 DG_error 0.02271210756
"" 30 Ninv_error 0.0410046846747
"" 38 Ninv_error 0
"" 43 Ninv_error 0
"" 49 Ninv_error 0
"" 53 Ninv_error 0
"" 56 Ninv_error 0
"" 62 Ninv_error 0
"" 67 Ninv_error 0
"" 73 Ninv_error 0
"" 77 Ninv_error 0
"" 80 Ninv_error 0
"" 86 Ninv_error 0
"" 91 Ninv_error 0
"" 97 Ninv_error 0
"" 101 Ninv_error 0
"" 104 Ninv_error 0
"" 110 Ninv_error 0
"" 115 Ninv_error 0
"" 121 Ninv_error 0
"" 125 Ninv_error 0
"" 128 Ninv_error 0
"" 134 Ninv_error 0
"" 139 Ninv_error 0
"" 145 Ninv_error 0
"" 149 Ninv_error 0
"" 152 Ninv_error 0
"" 158 Ninv_error 0
"" 163 Ninv_error 0
"" 169 Ninv_error 0
"" 173 Ninv_error 0
"" 176 Ninv_error 0
"" 182 Ninv_error 0
"" 187 Ninv_error 0
"" 193 Ninv_error 0
"" 197 Ninv_error 0
"" 200 Ninv_error 0
"" 206 Ninv_error 0
"" 211 Ninv_error 0
"" 217 Ninv_error 0
"" 221 Ninv_error 0
"" 224 Ninv_error 0
"" 230 Ninv_error 0
"" 235 Ninv_error 0
"" 241 Ninv_error 0
"" 245 Ninv_error 0
"" 248 Ninv_error 0
"" 254 Ninv_error 0
"" 259 Ninv_error 0
"" 265 Ninv_error 0
"" 269 Ninv_error 0
"" 272 Ninv_error 0
"" 278 Ninv_error 0
"" 283 Ninv_error 0
"" 289 Ninv_error 0
"" 293 Ninv_error 0
"" 296 Ninv_error 0
"" 302 Ninv_error 0
"" 307 Ninv_error 0
"" 313 Ninv_error 0
"" 317 Ninv_error 0
"" 320 Ninv_error 0
"" 326 Ninv_error 0
"" 331 Ninv_error 0
"" 337 Ninv_error 0
"" 341 Ninv_error 0
"" 344 Ninv_error 0
"" 350 Ninv_error 0
"" 355 Ninv_error 0
"" 361 Ninv_error 0
