1619214101 376 Sigma 8.10326e-01 5.36350e-01 -9.13836e-01 7.38644e-01 7.37951e-01 -1.02523e+00
1619214115 377 Sigma -2.32391e+00 -7.74237e-01 -4.11219e-01 -7.52659e-01 2.18271e+00 1.38273e+00
1619214272 378 Sigma 4.88255e-01 -2.67298e-01 7.37056e-01 -1.12326e+00 -2.38232e-01 -6.54760e-01
1619214701 379 Sigma 9.89948e-01 -2.30007e-01 6.58670e-01 -1.54828e+00 1.30725e+00 -1.01533e+00
1619214774 380 Sigma -1.90342e-01 -1.59829e+00 7.59461e-01 -2.04495e+00 -3.20522e-01 -1.23332e+00
1619214803 381 Sigma -7.73740e-01 1.22094e+00 1.12218e+00 -1.06056e+00 8.85130e-01 -5.35463e-01
1619214824 382 Sigma -6.84712e-01 -9.00999e-02 -4.22865e-01 -2.61956e-01 6.86483e-01 -2.45293e+00
1619214821 383 Sigma 5.19750e-01 -2.68225e-01 6.55851e-01 -9.27234e-01 1.62044e+00 -1.84533e-01
1619214985 384 Sigma -8.85719e-01 -1.42305e+00 8.87661e-01 -6.03343e-01 -4.22586e-01 1.45285e+00
1619215487 385 Sigma 4.32720e-01 -1.48832e+00 -1.50075e+00 2.98131e-01 1.13651e-01 9.76390e-01
1619215556 386 Sigma -1.55484e+00 -7.14737e-01 -5.36302e-01 -1.81434e+00 -2.36689e-01 -1.11586e+00
1619215618 387 Sigma -1.20438e+00 2.62125e-01 1.75352e+00 -7.62658e-02 -1.39638e+00 -1.97473e-01
1619215619 388 Sigma 7.18502e-01 1.13045e+00 -5.45433e-01 -6.83710e-01 8.64770e-01 -9.53691e-01
1619215642 389 Sigma -7.41669e-01 8.40590e-01 -1.36530e+00 -1.16256e+00 4.23748e-01 -1.00812e+00
1619215749 390 Sigma 9.44914e-01 -1.15911e+00 -1.31416e+00 -8.63865e-01 1.28961e-01 -1.39436e+00
1619216270 391 Sigma 5.35772e-01 8.01741e-02 2.51426e-01 -1.79426e+00 -2.17336e+00 -1.08875e+00
1619216365 392 Sigma 5.82783e-01 5.18740e-01 1.91448e+00 -1.12035e+00 -1.41818e+00 -4.82306e-03
1619216416 393 Sigma 8.16513e-02 -7.52249e-01 4.52233e-02 -7.08618e-01 8.75509e-01 2.37094e+00
1619216433 394 Sigma -6.24167e-01 -1.31627e-01 2.24012e-01 -3.94295e-01 -2.43858e+00 -1.27996e-01
1619216444 395 Sigma 2.34662e-01 -8.16271e-01 3.64153e-01 1.42589e+00 1.95976e+00 5.29294e-01
1619216559 396 Sigma -2.86090e+00 -1.72399e-01 -1.06226e+00 1.63258e-01 4.32900e-01 4.67114e-01
1619217019 397 Sigma 7.11058e-01 2.14919e+00 -1.35072e+00 1.74099e+00 3.32369e-01 8.83712e-02
1619217087 398 Sigma 1.28261e-01 -1.35522e+00 2.42431e+00 -9.51429e-01 2.99624e-01 -2.51149e-01
1619217117 399 Sigma 2.13205e-01 -1.52971e+00 -8.46690e-01 1.30008e+00 1.22909e+00 1.86354e-02
1619217127 400 Sigma 1.93757e+00 -3.03107e-01 -3.99736e-01 3.03291e-01 5.02521e-01 3.28508e-01
1619217142 401 Sigma 9.70345e-03 -1.63629e-01 -1.42194e+00 4.85860e-01 5.78195e-01 -7.07061e-02
1619217228 402 Sigma -2.91760e-01 1.27891e+00 -3.31650e-01 -5.22208e-01 2.37803e-01 7.46128e-01
1619217594 403 Sigma 1.45355e+00 1.00016e-01 -1.15282e+00 9.07177e-01 -1.72158e+00 -4.69685e-01
1619217661 404 Sigma -9.06834e-01 -1.68196e+00 4.30737e-01 6.39839e-01 7.84065e-01 2.56870e+00
1619217694 405 Sigma 3.15147e+00 -9.30126e-01 -2.70664e+00 -8.54588e-02 7.92974e-01 -4.18875e-01
1619217688 406 Sigma -6.96748e-01 4.91874e-01 8.94048e-01 1.84257e-01 8.17100e-01 -1.52821e+00
1619217698 407 Sigma -7.14080e-01 -1.03001e+00 -9.36762e-01 -7.67820e-01 1.20937e+00 3.45728e-01
1619217754 408 Sigma -9.99523e-01 1.99778e+00 1.51741e-01 -1.19009e+00 4.44603e-01 -2.07271e-01
1619218031 409 Sigma -1.91615e+00 2.42756e-01 2.19042e+00 -4.30922e-01 -9.98916e-01 1.18111e+00
1619218102 410 Sigma -1.26759e+00 -3.21763e-01 -4.20043e-01 1.36708e+00 2.02080e+00 -5.10719e-02
1619218128 411 Sigma -9.52622e-01 -1.27719e-02 -5.38965e-01 -7.84249e-02 -7.54587e-01 -8.98514e-01
1619218138 412 Sigma -4.36680e-01 1.25130e+00 1.59035e+00 -2.93458e-01 -8.69826e-01 1.27185e+00
1619218130 413 Sigma 1.35054e+00 1.43596e-01 -1.32969e+00 -2.90227e-01 1.87896e+00 9.16032e-01
1619218175 414 Sigma -1.08357e-01 -1.14734e+00 1.08041e+00 -6.07097e-01 -5.99677e-01 6.20893e-01
1619218432 415 Sigma 5.59177e-01 7.71480e-01 1.56635e+00 4.42306e-01 1.58597e-01 7.13425e-01
1619218495 416 Sigma 1.76052e+00 3.84042e-01 -1.31775e+00 8.30653e-01 7.53509e-01 3.26410e-01
1619218532 417 Sigma 4.20052e-01 1.55593e+00 7.24808e-01 -2.60736e-01 2.53134e+00 -9.89314e-01
1619218533 418 Sigma -1.04785e-02 -2.17471e-01 -5.00951e-01 2.02418e-01 -1.67317e+00 8.92848e-01
1619218540 419 Sigma 9.89569e-01 1.70374e+00 1.09975e-01 -4.26825e-01 5.32553e-01 -7.63144e-01
1619218575 420 Sigma -5.10714e-01 -9.61465e-01 4.39971e-01 -1.97695e+00 1.91133e+00 -1.65974e-03
1619218868 421 Sigma 7.80677e-01 -1.37980e+00 -1.24867e+00 1.29805e+00 1.08964e+00 1.70180e+00
1619218909 422 Sigma -1.51464e+00 -3.23201e-01 3.64349e-01 1.06358e+00 5.80413e-01 3.89621e-01
1619218954 423 Sigma -1.42200e+00 3.47909e-01 4.72698e-02 1.43364e-02 7.06619e-01 1.11482e+00
1619218953 424 Sigma -1.93200e+00 3.52736e-01 -9.19356e-01 -1.53914e+00 -4.03306e-01 1.29864e+00
1619218954 425 Sigma 4.98719e-01 4.48140e-01 1.42952e+00 8.09439e-02 2.47673e-01 -3.73990e-01
1619218989 426 Sigma -9.49566e-01 -7.58684e-01 2.25230e-01 -5.17347e-01 1.02807e+00 1.23985e+00
1619219276 427 Sigma 6.89872e-01 1.18232e+00 5.98486e-01 -1.35561e+00 4.73565e-01 1.11821e+00
1619219316 428 Sigma -1.02735e+00 7.55703e-01 -1.32460e+00 -1.00809e+00 -1.19795e-01 3.46434e-01
1619219364 429 Sigma 8.48626e-01 1.71847e+00 -7.59610e-01 1.17498e+00 -7.80418e-01 -6.80604e-01
1619219363 430 Sigma 6.99356e-01 2.27238e+00 6.00608e-01 -2.81856e-02 -8.28043e-01 9.37731e-01
1619219359 431 Sigma 1.47008e+00 -9.81974e-01 -4.90133e-01 -4.07484e-02 -1.08921e+00 -3.31886e-01
1619219395 432 Sigma 1.43593e-01 1.37526e+00 5.67510e-02 5.76880e-01 -1.07346e+00 -1.68013e+00
1619219661 433 Sigma 1.00412e+00 4.16531e-01 -3.67128e-01 5.43338e-01 4.60854e-01 -1.36735e-01
1619219718 434 Sigma -4.34121e-01 7.38008e-02 6.37556e-01 3.22089e-02 1.03401e+00 -1.48668e-01
1619219764 435 Sigma 3.89107e-01 1.92142e+00 3.52558e-01 -9.21209e-01 7.69754e-01 7.08099e-01
1619219884 436 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619219810 437 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619219845 438 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619219998 439 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220213 440 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220279 441 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220241 442 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220375 443 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220490 444 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220502 445 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220648 446 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619220666 447 Sigma -3.17793e-01 -1.83006e+00 -2.85216e-01 -2.03279e-01 -1.60456e+00 2.57184e-01
1619212881 355 fin_width 0.0047
1619212753 356 fin_width 0.0047
1619212737 357 fin_width 0.0056
1619212757 358 fin_width 0.0036
1619212761 359 fin_width 0.0036
1619212754 360 fin_width 0.0046
1619213138 361 fin_width 0.0054
1619213158 362 fin_width 0.0051
1619213164 363 fin_width 0.0040
1619213162 364 fin_width 0.0063
1619213168 365 fin_width 0.0058
1619213271 366 fin_width 0.0063
1619213536 367 fin_width 0.0040
1619213570 368 fin_width 0.0036
1619213568 369 fin_width 0.0040
1619213578 370 fin_width 0.0034
1619213564 371 fin_width 0.0056
1619213666 372 fin_width 0.0048
1619214002 373 fin_width 0.0052
1619214071 374 fin_width 0.0038
1619214080 375 fin_width 0.0052
1619214101 376 fin_width 0.0059
1619214115 377 fin_width 0.0024
1619214272 378 fin_width 0.0055
1619214701 379 fin_width 0.0061
1619214774 380 fin_width 0.0048
1619214803 381 fin_width 0.0041
1619214824 382 fin_width 0.0042
1619214821 383 fin_width 0.0056
1619214985 384 fin_width 0.0040
1619215487 385 fin_width 0.0055
1619215556 386 fin_width 0.0033
1619215618 387 fin_width 0.0037
1619215619 388 fin_width 0.0058
1619215642 389 fin_width 0.0042
1619215749 390 fin_width 0.0060
1619216270 391 fin_width 0.0056
1619216365 392 fin_width 0.0056
1619216416 393 fin_width 0.0051
1619216433 394 fin_width 0.0043
1619216444 395 fin_width 0.0053
1619216559 396 fin_width 0.0019
1619217019 397 fin_width 0.0058
1619217087 398 fin_width 0.0051
1619217117 399 fin_width 0.0052
1619217127 400 fin_width 0.0071
1619217142 401 fin_width 0.0050
1619217228 402 fin_width 0.0047
1619217594 403 fin_width 0.0066
1619217661 404 fin_width 0.0040
1619217694 405 fin_width 0.0085
1619217688 406 fin_width 0.0042
1619217698 407 fin_width 0.0042
1619217754 408 fin_width 0.0039
1619218031 409 fin_width 0.0029
1619218102 410 fin_width 0.0036
1619218128 411 fin_width 0.0040
1619218138 412 fin_width 0.0045
1619218130 413 fin_width 0.0065
1619218175 414 fin_width 0.0049
1619218432 415 fin_width 0.0056
1619218495 416 fin_width 0.0069
1619218532 417 fin_width 0.0055
1619218533 418 fin_width 0.0050
1619218540 419 fin_width 0.0061
1619218575 420 fin_width 0.0044
1619218868 421 fin_width 0.0059
1619218909 422 fin_width 0.0033
1619218954 423 fin_width 0.0034
1619218953 424 fin_width 0.0029
1619218954 425 fin_width 0.0055
1619218989 426 fin_width 0.0040
1619219276 427 fin_width 0.0058
1619219316 428 fin_width 0.0039
1619219364 429 fin_width 0.0059
1619219363 430 fin_width 0.0058
1619219359 431 fin_width 0.0066
1619219395 432 fin_width 0.0052
1619219661 433 fin_width 0.0061
1619219718 434 fin_width 0.0045
1619219764 435 fin_width 0.0054
1619219884 436 fin_width 0.0047
1619219810 437 fin_width 0.0047
1619219845 438 fin_width 0.0047
1619219998 439 fin_width 0.0047
1619220213 440 fin_width 0.0047
1619220279 441 fin_width 0.0047
1619220241 442 fin_width 0.0047
1619220375 443 fin_width 0.0047
1619220490 444 fin_width 0.0047
1619220502 445 fin_width 0.0047
1619220648 446 fin_width 0.0047
1619220666 447 fin_width 0.0047
1619212881 355 poly_mandrel_bias -0.0020
1619212753 356 poly_mandrel_bias -0.0020
1619212737 357 poly_mandrel_bias 0.0003
1619212757 358 poly_mandrel_bias 0.0018
1619212761 359 poly_mandrel_bias 0.0009
1619212754 360 poly_mandrel_bias 0.0018
1619213138 361 poly_mandrel_bias 0.0005
1619213158 362 poly_mandrel_bias -0.0000
1619213164 363 poly_mandrel_bias -0.0002
1619213162 364 poly_mandrel_bias 0.0005
1619213168 365 poly_mandrel_bias 0.0006
1619213271 366 poly_mandrel_bias 0.0003
1619213536 367 poly_mandrel_bias 0.0005
1619213570 368 poly_mandrel_bias 0.0002
1619213568 369 poly_mandrel_bias 0.0011
1619213578 370 poly_mandrel_bias -0.0003
1619213564 371 poly_mandrel_bias -0.0002
1619213666 372 poly_mandrel_bias -0.0009
1619214002 373 poly_mandrel_bias 0.0011
1619214071 374 poly_mandrel_bias -0.0006
1619214080 375 poly_mandrel_bias 0.0003
1619214101 376 poly_mandrel_bias 0.0006
1619214115 377 poly_mandrel_bias -0.0009
1619214272 378 poly_mandrel_bias -0.0003
1619214701 379 poly_mandrel_bias -0.0003
1619214774 380 poly_mandrel_bias -0.0018
1619214803 381 poly_mandrel_bias 0.0013
1619214824 382 poly_mandrel_bias -0.0001
1619214821 383 poly_mandrel_bias -0.0003
1619214985 384 poly_mandrel_bias -0.0016
1619215487 385 poly_mandrel_bias -0.0016
1619215556 386 poly_mandrel_bias -0.0008
1619215618 387 poly_mandrel_bias 0.0003
1619215619 388 poly_mandrel_bias 0.0012
1619215642 389 poly_mandrel_bias 0.0009
1619215749 390 poly_mandrel_bias -0.0013
1619216270 391 poly_mandrel_bias 0.0001
1619216365 392 poly_mandrel_bias 0.0006
1619216416 393 poly_mandrel_bias -0.0008
1619216433 394 poly_mandrel_bias -0.0001
1619216444 395 poly_mandrel_bias -0.0009
1619216559 396 poly_mandrel_bias -0.0002
1619217019 397 poly_mandrel_bias 0.0024
1619217087 398 poly_mandrel_bias -0.0015
1619217117 399 poly_mandrel_bias -0.0017
1619217127 400 poly_mandrel_bias -0.0003
1619217142 401 poly_mandrel_bias -0.0002
1619217228 402 poly_mandrel_bias 0.0014
1619217594 403 poly_mandrel_bias 0.0001
1619217661 404 poly_mandrel_bias -0.0019
1619217694 405 poly_mandrel_bias -0.0010
1619217688 406 poly_mandrel_bias 0.0005
1619217698 407 poly_mandrel_bias -0.0011
1619217754 408 poly_mandrel_bias 0.0022
1619218031 409 poly_mandrel_bias 0.0003
1619218102 410 poly_mandrel_bias -0.0004
1619218128 411 poly_mandrel_bias -0.0000
1619218138 412 poly_mandrel_bias 0.0014
1619218130 413 poly_mandrel_bias 0.0002
1619218175 414 poly_mandrel_bias -0.0013
1619218432 415 poly_mandrel_bias 0.0008
1619218495 416 poly_mandrel_bias 0.0004
1619218532 417 poly_mandrel_bias 0.0017
1619218533 418 poly_mandrel_bias -0.0002
1619218540 419 poly_mandrel_bias 0.0019
1619218575 420 poly_mandrel_bias -0.0011
1619218868 421 poly_mandrel_bias -0.0015
1619218909 422 poly_mandrel_bias -0.0004
1619218954 423 poly_mandrel_bias 0.0004
1619218953 424 poly_mandrel_bias 0.0004
1619218954 425 poly_mandrel_bias 0.0005
1619218989 426 poly_mandrel_bias -0.0008
1619219276 427 poly_mandrel_bias 0.0013
1619219316 428 poly_mandrel_bias 0.0008
1619219364 429 poly_mandrel_bias 0.0019
1619219363 430 poly_mandrel_bias 0.0025
1619219359 431 poly_mandrel_bias -0.0011
1619219395 432 poly_mandrel_bias 0.0015
1619219661 433 poly_mandrel_bias 0.0005
1619219718 434 poly_mandrel_bias 0.0001
1619219764 435 poly_mandrel_bias 0.0021
1619219884 436 poly_mandrel_bias -0.0020
1619219810 437 poly_mandrel_bias -0.0020
1619219845 438 poly_mandrel_bias -0.0020
1619219998 439 poly_mandrel_bias -0.0020
1619220213 440 poly_mandrel_bias -0.0020
1619220279 441 poly_mandrel_bias -0.0020
1619220241 442 poly_mandrel_bias -0.0020
1619220375 443 poly_mandrel_bias -0.0020
1619220490 444 poly_mandrel_bias -0.0020
1619220502 445 poly_mandrel_bias -0.0020
1619220648 446 poly_mandrel_bias -0.0020
1619220666 447 poly_mandrel_bias -0.0020
1619212881 355 poly_sadp_spacer_thk 0.0178
1619212753 356 poly_sadp_spacer_thk 0.0178
1619212737 357 poly_sadp_spacer_thk 0.0168
1619212757 358 poly_sadp_spacer_thk 0.0184
1619212761 359 poly_sadp_spacer_thk 0.0176
1619212754 360 poly_sadp_spacer_thk 0.0167
1619213138 361 poly_sadp_spacer_thk 0.0181
1619213158 362 poly_sadp_spacer_thk 0.0173
1619213164 363 poly_sadp_spacer_thk 0.0198
1619213162 364 poly_sadp_spacer_thk 0.0182
1619213168 365 poly_sadp_spacer_thk 0.0190
1619213271 366 poly_sadp_spacer_thk 0.0192
1619213536 367 poly_sadp_spacer_thk 0.0190
1619213570 368 poly_sadp_spacer_thk 0.0185
1619213568 369 poly_sadp_spacer_thk 0.0189
1619213578 370 poly_sadp_spacer_thk 0.0186
1619213564 371 poly_sadp_spacer_thk 0.0179
1619213666 372 poly_sadp_spacer_thk 0.0173
1619214002 373 poly_sadp_spacer_thk 0.0180
1619214071 374 poly_sadp_spacer_thk 0.0172
1619214080 375 poly_sadp_spacer_thk 0.0169
1619214101 376 poly_sadp_spacer_thk 0.0174
1619214115 377 poly_sadp_spacer_thk 0.0177
1619214272 378 poly_sadp_spacer_thk 0.0185
1619214701 379 poly_sadp_spacer_thk 0.0185
1619214774 380 poly_sadp_spacer_thk 0.0185
1619214803 381 poly_sadp_spacer_thk 0.0188
1619214824 382 poly_sadp_spacer_thk 0.0177
1619214821 383 poly_sadp_spacer_thk 0.0185
1619214985 384 poly_sadp_spacer_thk 0.0186
1619215487 385 poly_sadp_spacer_thk 0.0169
1619215556 386 poly_sadp_spacer_thk 0.0176
1619215618 387 poly_sadp_spacer_thk 0.0192
1619215619 388 poly_sadp_spacer_thk 0.0176
1619215642 389 poly_sadp_spacer_thk 0.0170
1619215749 390 poly_sadp_spacer_thk 0.0171
1619216270 391 poly_sadp_spacer_thk 0.0182
1619216365 392 poly_sadp_spacer_thk 0.0193
1619216416 393 poly_sadp_spacer_thk 0.0180
1619216433 394 poly_sadp_spacer_thk 0.0182
1619216444 395 poly_sadp_spacer_thk 0.0183
1619216559 396 poly_sadp_spacer_thk 0.0173
1619217019 397 poly_sadp_spacer_thk 0.0171
1619217087 398 poly_sadp_spacer_thk 0.0197
1619217117 399 poly_sadp_spacer_thk 0.0174
1619217127 400 poly_sadp_spacer_thk 0.0177
1619217142 401 poly_sadp_spacer_thk 0.0170
1619217228 402 poly_sadp_spacer_thk 0.0178
1619217594 403 poly_sadp_spacer_thk 0.0172
1619217661 404 poly_sadp_spacer_thk 0.0183
1619217694 405 poly_sadp_spacer_thk 0.0161
1619217688 406 poly_sadp_spacer_thk 0.0186
1619217698 407 poly_sadp_spacer_thk 0.0173
1619217754 408 poly_sadp_spacer_thk 0.0181
1619218031 409 poly_sadp_spacer_thk 0.0195
1619218102 410 poly_sadp_spacer_thk 0.0177
1619218128 411 poly_sadp_spacer_thk 0.0176
1619218138 412 poly_sadp_spacer_thk 0.0191
1619218130 413 poly_sadp_spacer_thk 0.0171
1619218175 414 poly_sadp_spacer_thk 0.0188
1619218432 415 poly_sadp_spacer_thk 0.0191
1619218495 416 poly_sadp_spacer_thk 0.0171
1619218532 417 poly_sadp_spacer_thk 0.0185
1619218533 418 poly_sadp_spacer_thk 0.0176
1619218540 419 poly_sadp_spacer_thk 0.0181
1619218575 420 poly_sadp_spacer_thk 0.0183
1619218868 421 poly_sadp_spacer_thk 0.0171
1619218909 422 poly_sadp_spacer_thk 0.0183
1619218954 423 poly_sadp_spacer_thk 0.0180
1619218953 424 poly_sadp_spacer_thk 0.0174
1619218954 425 poly_sadp_spacer_thk 0.0190
1619218989 426 poly_sadp_spacer_thk 0.0182
1619219276 427 poly_sadp_spacer_thk 0.0184
1619219316 428 poly_sadp_spacer_thk 0.0171
1619219364 429 poly_sadp_spacer_thk 0.0175
1619219363 430 poly_sadp_spacer_thk 0.0184
1619219359 431 poly_sadp_spacer_thk 0.0177
1619219395 432 poly_sadp_spacer_thk 0.0180
1619219661 433 poly_sadp_spacer_thk 0.0177
1619219718 434 poly_sadp_spacer_thk 0.0184
1619219764 435 poly_sadp_spacer_thk 0.0182
1619219884 436 poly_sadp_spacer_thk 0.0178
1619219810 437 poly_sadp_spacer_thk 0.0178
1619219845 438 poly_sadp_spacer_thk 0.0178
1619219998 439 poly_sadp_spacer_thk 0.0178
1619220213 440 poly_sadp_spacer_thk 0.0178
1619220279 441 poly_sadp_spacer_thk 0.0178
1619220241 442 poly_sadp_spacer_thk 0.0178
1619220375 443 poly_sadp_spacer_thk 0.0178
1619220490 444 poly_sadp_spacer_thk 0.0178
1619220502 445 poly_sadp_spacer_thk 0.0178
1619220648 446 poly_sadp_spacer_thk 0.0178
1619220666 447 poly_sadp_spacer_thk 0.0178
1619212881 355 poly_spacer2_thk 0.0019
1619212753 356 poly_spacer2_thk 0.0019
1619212737 357 poly_spacer2_thk 0.0010
1619212757 358 poly_spacer2_thk 0.0013
1619212761 359 poly_spacer2_thk 0.0015
1619212754 360 poly_spacer2_thk 0.0004
1619213138 361 poly_spacer2_thk 0.0021
1619213158 362 poly_spacer2_thk 0.0024
1619213164 363 poly_spacer2_thk 0.0014
1619213162 364 poly_spacer2_thk 0.0019
1619213168 365 poly_spacer2_thk 0.0026
1619213271 366 poly_spacer2_thk 0.0020
1619213536 367 poly_spacer2_thk 0.0018
1619213570 368 poly_spacer2_thk 0.0018
1619213568 369 poly_spacer2_thk 0.0026
1619213578 370 poly_spacer2_thk 0.0018
1619213564 371 poly_spacer2_thk 0.0016
1619213666 372 poly_spacer2_thk 0.0039
1619214002 373 poly_spacer2_thk 0.0015
1619214071 374 poly_spacer2_thk 0.0015
1619214080 375 poly_spacer2_thk 0.0017
1619214101 376 poly_spacer2_thk 0.0025
1619214115 377 poly_spacer2_thk 0.0015
1619214272 378 poly_spacer2_thk 0.0012
1619214701 379 poly_spacer2_thk 0.0009
1619214774 380 poly_spacer2_thk 0.0006
1619214803 381 poly_spacer2_thk 0.0013
1619214824 382 poly_spacer2_thk 0.0018
1619214821 383 poly_spacer2_thk 0.0014
